Date,Open,High,Low,Close
10/25/2017,"2,566.52","2,567.40","2,544.00","2,557.15"
10/24/2017,"2,568.66","2,572.18","2,565.58","2,569.13"
10/23/2017,"2,578.08","2,578.29","2,564.33","2,564.98"
10/20/2017,"2,567.56","2,575.44","2,567.56","2,575.21"
10/19/2017,"2,553.39","2,562.36","2,547.92","2,562.10"
10/18/2017,"2,562.87","2,564.11","2,559.67","2,561.26"
10/17/2017,"2,557.17","2,559.71","2,554.69","2,559.36"
10/16/2017,"2,555.57","2,559.47","2,552.64","2,557.64"
10/13/2017,"2,555.66","2,557.65","2,552.09","2,553.17"
10/12/2017,"2,552.88","2,555.33","2,548.31","2,550.93"
10/11/2017,"2,550.62","2,555.24","2,547.95","2,555.24"
10/10/2017,"2,549.99","2,555.23","2,544.86","2,550.64"
10/09/2017,"2,551.39","2,551.82","2,541.60","2,544.73"
10/06/2017,"2,547.44","2,549.41","2,543.79","2,549.33"
10/05/2017,"2,540.86","2,552.51","2,540.02","2,552.07"
10/04/2017,"2,533.48","2,540.53","2,531.80","2,537.74"
10/03/2017,"2,530.34","2,535.13","2,528.85","2,534.58"
10/02/2017,"2,521.20","2,529.23","2,520.40","2,529.12"
09/29/2017,"2,509.96","2,519.44","2,507.99","2,519.36"
09/28/2017,"2,503.41","2,510.81","2,502.93","2,510.06"
09/27/2017,"2,503.30","2,511.75","2,495.91","2,507.04"
09/26/2017,"2,501.04","2,503.51","2,495.12","2,496.84"
09/25/2017,"2,499.39","2,502.54","2,488.03","2,496.66"
09/22/2017,"2,497.26","2,503.47","2,496.54","2,502.22"
09/21/2017,"2,507.16","2,507.16","2,499.00","2,500.60"
09/20/2017,"2,506.84","2,508.85","2,496.67","2,508.24"
09/19/2017,"2,506.29","2,507.84","2,503.19","2,506.65"
09/18/2017,"2,502.51","2,508.32","2,499.92","2,503.87"
09/15/2017,"2,495.67","2,500.23","2,493.16","2,500.23"
09/14/2017,"2,494.56","2,498.43","2,491.35","2,495.62"
09/13/2017,"2,493.89","2,498.37","2,492.14","2,498.37"
09/12/2017,"2,491.94","2,496.77","2,490.37","2,496.48"
09/11/2017,"2,474.52","2,488.95","2,474.52","2,488.11"
09/08/2017,"2,462.25","2,467.11","2,459.40","2,461.43"
09/07/2017,"2,468.06","2,468.62","2,460.29","2,465.10"
09/06/2017,"2,463.83","2,469.64","2,459.20","2,465.54"
09/05/2017,"2,470.35","2,471.97","2,446.55","2,457.85"
09/01/2017,"2,474.42","2,480.38","2,473.85","2,476.55"
08/31/2017,"2,462.65","2,475.01","2,462.65","2,471.65"
08/30/2017,"2,446.06","2,460.31","2,443.77","2,457.59"
08/29/2017,"2,431.94","2,449.19","2,428.20","2,446.30"
08/28/2017,"2,447.35","2,449.12","2,439.03","2,444.24"
08/25/2017,"2,444.72","2,453.96","2,442.22","2,443.05"
08/24/2017,"2,447.91","2,450.39","2,436.19","2,438.97"
08/23/2017,"2,444.88","2,448.91","2,441.42","2,444.04"
08/22/2017,"2,433.75","2,454.77","2,433.67","2,452.51"
08/21/2017,"2,425.50","2,430.58","2,417.35","2,428.37"
08/18/2017,"2,427.64","2,440.27","2,420.69","2,425.55"
08/17/2017,"2,462.95","2,465.02","2,430.01","2,430.01"
08/16/2017,"2,468.63","2,474.93","2,463.86","2,468.11"
08/15/2017,"2,468.66","2,468.90","2,461.61","2,464.61"
08/14/2017,"2,454.96","2,468.22","2,454.96","2,465.84"
08/11/2017,"2,441.04","2,448.09","2,437.85","2,441.32"
08/10/2017,"2,465.38","2,465.38","2,437.75","2,438.21"
08/09/2017,"2,465.35","2,474.41","2,462.08","2,474.02"
08/08/2017,"2,478.35","2,490.87","2,470.32","2,474.92"
08/07/2017,"2,477.14","2,480.95","2,475.88","2,480.91"
08/04/2017,"2,476.88","2,480.00","2,472.08","2,476.83"
08/03/2017,"2,476.03","2,476.03","2,468.85","2,472.16"
08/02/2017,"2,480.38","2,480.38","2,466.48","2,477.57"
08/01/2017,"2,477.10","2,478.51","2,471.14","2,476.35"
07/31/2017,"2,475.94","2,477.96","2,468.53","2,470.30"
07/28/2017,"2,469.12","2,473.53","2,464.66","2,472.10"
07/27/2017,"2,482.76","2,484.04","2,459.93","2,475.42"
07/26/2017,"2,479.97","2,481.69","2,474.94","2,477.83"
07/25/2017,"2,477.88","2,481.24","2,474.91","2,477.13"
07/24/2017,"2,472.04","2,473.10","2,466.32","2,469.91"
07/21/2017,"2,467.40","2,472.54","2,465.06","2,472.54"
07/20/2017,"2,475.56","2,477.62","2,468.43","2,473.45"
07/19/2017,"2,463.85","2,473.83","2,463.85","2,473.83"
07/18/2017,"2,455.88","2,460.92","2,450.34","2,460.61"
07/17/2017,"2,459.50","2,462.82","2,457.16","2,459.14"
07/14/2017,"2,449.16","2,463.54","2,446.69","2,459.27"
07/13/2017,"2,444.99","2,449.32","2,441.69","2,447.83"
07/12/2017,"2,435.75","2,445.76","2,435.75","2,443.25"
07/11/2017,"2,427.35","2,429.30","2,412.79","2,425.53"
07/10/2017,"2,424.51","2,432.00","2,422.27","2,427.43"
07/07/2017,"2,413.52","2,426.92","2,413.52","2,425.18"
07/06/2017,"2,423.44","2,424.28","2,407.70","2,409.75"
07/05/2017,"2,430.78","2,434.90","2,422.05","2,432.54"
07/03/2017,"2,431.39","2,439.17","2,428.69","2,429.01"
06/30/2017,"2,429.20","2,432.71","2,421.65","2,423.41"
06/29/2017,"2,442.38","2,442.73","2,405.70","2,419.70"
06/28/2017,"2,428.70","2,442.97","2,428.02","2,440.69"
06/27/2017,"2,436.34","2,440.15","2,419.38","2,419.38"
06/26/2017,"2,443.32","2,450.42","2,437.03","2,439.07"
06/23/2017,"2,434.65","2,441.40","2,431.11","2,438.30"
06/22/2017,"2,437.40","2,441.62","2,433.27","2,434.50"
06/21/2017,"2,439.31","2,442.23","2,430.74","2,435.61"
06/20/2017,"2,450.66","2,450.66","2,436.60","2,437.03"
06/19/2017,"2,442.55","2,453.82","2,441.79","2,453.46"
06/16/2017,"2,431.24","2,433.15","2,422.88","2,433.15"
06/15/2017,"2,424.14","2,433.95","2,418.53","2,432.46"
06/14/2017,"2,443.75","2,443.75","2,428.34","2,437.92"
06/13/2017,"2,434.15","2,441.49","2,431.28","2,440.35"
06/12/2017,"2,425.88","2,430.38","2,419.97","2,429.39"
06/09/2017,"2,436.39","2,446.20","2,415.70","2,431.77"
06/08/2017,"2,434.27","2,439.27","2,427.94","2,433.79"
06/07/2017,"2,432.03","2,435.28","2,424.75","2,433.14"
06/06/2017,"2,431.92","2,436.21","2,428.12","2,429.33"
06/05/2017,"2,437.83","2,439.55","2,434.32","2,436.10"
06/02/2017,"2,431.28","2,440.23","2,427.71","2,439.07"
06/01/2017,"2,415.65","2,430.06","2,413.54","2,430.06"
05/31/2017,"2,415.63","2,415.99","2,403.59","2,411.80"
05/30/2017,"2,411.67","2,415.26","2,409.43","2,412.91"
05/26/2017,"2,414.50","2,416.68","2,412.20","2,415.82"
05/25/2017,"2,409.54","2,418.71","2,408.01","2,415.07"
05/24/2017,"2,401.41","2,405.58","2,397.99","2,404.39"
05/23/2017,"2,397.04","2,400.85","2,393.88","2,398.42"
05/22/2017,"2,387.21","2,395.46","2,386.92","2,394.02"
05/19/2017,"2,371.37","2,389.06","2,370.43","2,381.73"
05/18/2017,"2,354.69","2,375.74","2,352.72","2,365.72"
05/17/2017,"2,382.95","2,384.87","2,356.21","2,357.03"
05/16/2017,"2,404.55","2,405.77","2,396.05","2,400.67"
05/15/2017,"2,393.98","2,404.05","2,393.94","2,402.32"
05/12/2017,"2,392.44","2,392.44","2,387.19","2,390.90"
05/11/2017,"2,394.84","2,395.72","2,381.74","2,394.44"
05/10/2017,"2,396.79","2,399.74","2,392.79","2,399.63"
05/09/2017,"2,401.58","2,403.87","2,392.44","2,396.92"
05/08/2017,"2,399.94","2,401.36","2,393.92","2,399.38"
05/05/2017,"2,392.37","2,399.29","2,389.38","2,399.29"
05/04/2017,"2,389.79","2,391.43","2,380.35","2,389.52"
05/03/2017,"2,386.50","2,389.82","2,379.75","2,388.13"
05/02/2017,"2,391.05","2,392.93","2,385.82","2,391.17"
05/01/2017,"2,388.50","2,394.49","2,384.83","2,388.33"
04/28/2017,"2,393.68","2,393.68","2,382.36","2,384.20"
04/27/2017,"2,389.70","2,392.10","2,382.68","2,388.77"
04/26/2017,"2,388.98","2,398.16","2,386.76","2,387.45"
04/25/2017,"2,381.51","2,392.48","2,381.15","2,388.61"
04/24/2017,"2,370.33","2,376.98","2,369.19","2,374.15"
04/21/2017,"2,354.74","2,356.18","2,344.51","2,348.69"
04/20/2017,"2,342.69","2,361.37","2,340.91","2,355.84"
04/19/2017,"2,346.79","2,352.63","2,335.05","2,338.17"
04/18/2017,"2,342.53","2,348.35","2,334.54","2,342.19"
04/17/2017,"2,332.62","2,349.14","2,332.51","2,349.01"
04/13/2017,"2,341.98","2,348.26","2,328.95","2,328.95"
04/12/2017,"2,352.15","2,352.72","2,341.18","2,344.93"
04/11/2017,"2,353.92","2,355.22","2,337.25","2,353.78"
04/10/2017,"2,357.16","2,366.37","2,351.50","2,357.16"
04/07/2017,"2,356.59","2,363.76","2,350.74","2,355.54"
04/06/2017,"2,353.79","2,364.16","2,348.90","2,357.49"
04/05/2017,"2,366.59","2,378.36","2,350.52","2,352.95"
04/04/2017,"2,354.76","2,360.53","2,350.72","2,360.16"
04/03/2017,"2,362.34","2,365.87","2,344.73","2,358.84"
03/31/2017,"2,364.82","2,370.35","2,362.60","2,362.72"
03/30/2017,"2,361.31","2,370.42","2,358.58","2,368.06"
03/29/2017,"2,356.54","2,363.36","2,352.94","2,361.13"
03/28/2017,"2,339.79","2,363.78","2,337.63","2,358.57"
03/27/2017,"2,329.11","2,344.90","2,322.25","2,341.59"
03/24/2017,"2,350.42","2,356.22","2,335.74","2,343.98"
03/23/2017,"2,345.97","2,358.92","2,342.13","2,345.96"
03/22/2017,"2,343.00","2,351.81","2,336.45","2,348.45"
03/21/2017,"2,379.32","2,381.93","2,341.90","2,344.02"
03/20/2017,"2,378.24","2,379.55","2,369.66","2,373.47"
03/17/2017,"2,383.71","2,385.71","2,377.64","2,378.25"
03/16/2017,"2,387.71","2,388.10","2,377.18","2,381.38"
03/15/2017,"2,370.34","2,390.01","2,368.94","2,385.26"
03/14/2017,"2,368.55","2,368.55","2,358.18","2,365.45"
03/13/2017,"2,371.56","2,374.42","2,368.52","2,373.47"
03/10/2017,"2,372.52","2,376.86","2,363.04","2,372.60"
03/09/2017,"2,363.49","2,369.08","2,354.54","2,364.87"
03/08/2017,"2,369.81","2,373.09","2,361.01","2,362.98"
03/07/2017,"2,370.74","2,375.12","2,365.51","2,368.39"
03/06/2017,"2,375.23","2,378.80","2,367.98","2,375.31"
03/03/2017,"2,380.92","2,383.89","2,375.39","2,383.12"
03/02/2017,"2,394.75","2,394.75","2,380.17","2,381.92"
03/01/2017,"2,380.13","2,400.98","2,380.13","2,395.96"
02/28/2017,"2,366.08","2,367.79","2,358.96","2,363.64"
02/27/2017,"2,365.23","2,371.54","2,361.87","2,369.75"
02/24/2017,"2,355.73","2,367.34","2,352.87","2,367.34"
02/23/2017,"2,367.50","2,368.26","2,355.09","2,363.81"
02/22/2017,"2,361.11","2,365.13","2,358.34","2,362.82"
02/21/2017,"2,354.91","2,366.71","2,354.91","2,365.38"
02/17/2017,"2,343.01","2,351.16","2,339.58","2,351.16"
02/16/2017,"2,349.64","2,351.31","2,338.87","2,347.22"
02/15/2017,"2,335.58","2,351.30","2,334.81","2,349.25"
02/14/2017,"2,326.12","2,337.58","2,322.17","2,337.58"
02/13/2017,"2,321.72","2,331.58","2,321.42","2,328.25"
02/10/2017,"2,312.27","2,319.23","2,311.10","2,316.10"
02/09/2017,"2,296.70","2,311.08","2,296.61","2,307.87"
02/08/2017,"2,289.55","2,295.91","2,285.38","2,294.67"
02/07/2017,"2,295.87","2,299.40","2,290.16","2,293.08"
02/06/2017,"2,294.28","2,296.18","2,288.57","2,292.56"
02/03/2017,"2,288.54","2,298.31","2,287.88","2,297.42"
02/02/2017,"2,276.69","2,283.97","2,271.65","2,280.85"
02/01/2017,"2,285.59","2,289.14","2,272.44","2,279.55"
01/31/2017,"2,274.02","2,279.09","2,267.21","2,278.87"
01/30/2017,"2,286.01","2,286.01","2,268.04","2,280.90"
01/27/2017,"2,299.02","2,299.02","2,291.62","2,294.69"
01/26/2017,"2,298.63","2,300.99","2,294.08","2,296.68"
01/25/2017,"2,288.88","2,299.55","2,288.88","2,298.37"
01/24/2017,"2,267.88","2,284.63","2,266.68","2,280.07"
01/23/2017,"2,267.78","2,271.78","2,257.02","2,265.20"
01/20/2017,"2,269.96","2,276.96","2,265.01","2,271.31"
01/19/2017,"2,271.90","2,274.33","2,258.41","2,263.69"
01/18/2017,"2,269.14","2,272.01","2,263.35","2,271.89"
01/17/2017,"2,269.14","2,272.08","2,262.81","2,267.89"
01/13/2017,"2,272.74","2,278.68","2,271.51","2,274.64"
01/12/2017,"2,271.14","2,271.78","2,254.25","2,270.44"
01/11/2017,"2,268.60","2,275.32","2,260.83","2,275.32"
01/10/2017,"2,269.72","2,279.27","2,265.27","2,268.90"
01/09/2017,"2,273.59","2,275.49","2,268.90","2,268.90"
01/06/2017,"2,271.14","2,282.10","2,264.06","2,276.98"
01/05/2017,"2,268.18","2,271.50","2,260.45","2,269.00"
01/04/2017,"2,261.60","2,272.82","2,261.60","2,270.75"
01/03/2017,"2,251.57","2,263.88","2,245.13","2,257.83"
