Date,Open,High,Low,Close
05/17/2016,"2,065.04","2,065.69","2,040.82","2,047.21"
05/16/2016,"2,046.53","2,071.88","2,046.53","2,066.66"
05/13/2016,"2,062.50","2,066.79","2,043.13","2,046.61"
05/12/2016,"2,067.17","2,073.99","2,053.13","2,064.11"
05/11/2016,"2,083.29","2,083.29","2,064.46","2,064.46"
05/10/2016,"2,062.63","2,084.87","2,062.63","2,084.39"
05/09/2016,"2,057.55","2,064.15","2,054.31","2,058.69"
05/06/2016,"2,047.77","2,057.72","2,039.45","2,057.14"
05/05/2016,"2,052.95","2,060.23","2,045.77","2,050.63"
05/04/2016,"2,060.30","2,060.30","2,045.55","2,051.12"
05/03/2016,"2,077.18","2,077.18","2,054.89","2,063.37"
05/02/2016,"2,067.17","2,083.42","2,066.11","2,081.43"
04/29/2016,"2,071.82","2,073.85","2,052.28","2,065.30"
04/28/2016,"2,090.93","2,099.30","2,071.62","2,075.81"
04/27/2016,"2,092.33","2,099.89","2,082.31","2,095.15"
04/26/2016,"2,089.84","2,096.87","2,085.80","2,091.70"
04/25/2016,"2,089.37","2,089.37","2,077.52","2,087.79"
04/22/2016,"2,091.49","2,094.32","2,081.20","2,091.58"
04/21/2016,"2,102.09","2,103.78","2,088.52","2,091.48"
04/20/2016,"2,101.52","2,111.05","2,096.32","2,102.40"
04/19/2016,"2,096.05","2,104.05","2,091.68","2,100.80"
04/18/2016,"2,078.83","2,094.66","2,073.65","2,094.34"
04/15/2016,"2,083.10","2,083.22","2,076.31","2,080.73"
04/14/2016,"2,082.89","2,087.84","2,078.13","2,082.78"
04/13/2016,"2,065.92","2,083.18","2,065.92","2,082.42"
04/12/2016,"2,043.72","2,065.05","2,039.74","2,061.72"
04/11/2016,"2,050.23","2,062.93","2,041.88","2,041.99"
04/08/2016,"2,045.54","2,060.63","2,041.69","2,047.60"
04/07/2016,"2,063.01","2,063.01","2,033.80","2,041.91"
04/06/2016,"2,045.56","2,067.33","2,043.09","2,066.66"
04/05/2016,"2,062.50","2,062.50","2,042.56","2,045.17"
04/04/2016,"2,073.19","2,074.02","2,062.57","2,066.13"
04/01/2016,"2,056.62","2,075.07","2,043.98","2,072.78"
03/31/2016,"2,063.77","2,067.92","2,057.46","2,059.74"
03/30/2016,"2,058.27","2,072.21","2,058.27","2,063.95"
03/29/2016,"2,035.75","2,055.91","2,028.31","2,055.01"
03/28/2016,"2,037.89","2,042.67","2,031.96","2,037.05"
03/24/2016,"2,032.48","2,036.04","2,022.49","2,035.94"
03/23/2016,"2,048.55","2,048.55","2,034.86","2,036.71"
03/22/2016,"2,048.64","2,056.60","2,040.57","2,049.80"
03/21/2016,"2,047.88","2,053.91","2,043.14","2,051.60"
03/18/2016,"2,041.16","2,052.36","2,041.16","2,049.58"
03/17/2016,"2,026.90","2,046.24","2,022.16","2,040.59"
03/16/2016,"2,014.24","2,032.02","2,010.04","2,027.22"
03/15/2016,"2,015.27","2,015.94","2,005.23","2,015.93"
03/14/2016,"2,019.27","2,024.57","2,012.05","2,019.64"
03/11/2016,"1,994.71","2,022.37","1,994.71","2,022.19"
03/10/2016,"1,990.97","2,005.08","1,969.25","1,989.57"
03/09/2016,"1,981.44","1,992.69","1,979.84","1,989.26"
03/08/2016,"1,996.88","1,996.88","1,977.43","1,979.26"
03/07/2016,"1,996.11","2,006.12","1,989.38","2,001.76"
03/04/2016,"1,994.01","2,009.13","1,986.77","1,999.99"
03/03/2016,"1,985.60","1,993.69","1,977.37","1,993.40"
03/02/2016,"1,976.60","1,986.51","1,968.80","1,986.45"
03/01/2016,"1,937.09","1,978.35","1,937.09","1,978.35"
02/29/2016,"1,947.13","1,958.27","1,931.81","1,932.23"
02/26/2016,"1,954.95","1,962.96","1,945.78","1,948.05"
02/25/2016,"1,931.87","1,951.83","1,925.41","1,951.70"
02/24/2016,"1,917.56","1,932.08","1,891.00","1,929.80"
02/23/2016,"1,942.38","1,942.38","1,919.44","1,921.27"
02/22/2016,"1,924.44","1,946.70","1,924.44","1,945.50"
02/19/2016,"1,916.74","1,918.78","1,902.17","1,917.78"
02/18/2016,"1,927.57","1,930.00","1,915.09","1,917.83"
02/17/2016,"1,898.80","1,930.68","1,898.80","1,926.82"
02/16/2016,"1,871.44","1,895.77","1,871.44","1,895.58"
02/12/2016,"1,833.40","1,864.78","1,833.40","1,864.78"
02/11/2016,"1,847.00","1,847.00","1,810.10","1,829.08"
02/10/2016,"1,857.10","1,881.60","1,850.32","1,851.86"
02/09/2016,"1,848.46","1,868.25","1,834.94","1,852.21"
02/08/2016,"1,873.25","1,873.25","1,828.46","1,853.44"
02/05/2016,"1,913.07","1,913.07","1,872.65","1,880.05"
02/04/2016,"1,911.67","1,927.35","1,900.52","1,915.45"
02/03/2016,"1,907.07","1,918.01","1,872.23","1,912.53"
02/02/2016,"1,935.26","1,935.26","1,897.29","1,903.03"
02/01/2016,"1,936.94","1,947.20","1,920.30","1,939.38"
01/29/2016,"1,894.00","1,940.24","1,894.00","1,940.24"
01/28/2016,"1,885.22","1,902.96","1,873.65","1,893.36"
01/27/2016,"1,902.52","1,916.99","1,872.70","1,882.95"
01/26/2016,"1,878.79","1,906.73","1,878.79","1,903.63"
01/25/2016,"1,906.28","1,906.28","1,875.97","1,877.08"
01/22/2016,"1,877.40","1,908.85","1,877.40","1,906.90"
01/21/2016,"1,861.46","1,889.85","1,848.98","1,868.99"
01/20/2016,"1,876.18","1,876.18","1,812.29","1,859.33"
01/19/2016,"1,888.66","1,901.44","1,864.60","1,881.33"
01/15/2016,"1,916.68","1,916.68","1,857.83","1,880.33"
01/14/2016,"1,891.68","1,934.47","1,878.93","1,921.84"
01/13/2016,"1,940.34","1,950.33","1,886.41","1,890.28"
01/12/2016,"1,927.83","1,947.38","1,914.35","1,938.68"
01/11/2016,"1,926.12","1,935.65","1,901.10","1,923.67"
01/08/2016,"1,945.97","1,960.40","1,918.46","1,922.03"
01/07/2016,"1,985.32","1,985.32","1,938.83","1,943.09"
01/06/2016,"2,011.71","2,011.71","1,979.05","1,990.26"
01/05/2016,"2,013.78","2,021.94","2,004.17","2,016.71"
01/04/2016,"2,038.20","2,038.20","1,989.68","2,012.66"
